,time,user,session,userAgent,screenWidth,screenHeight,windowWidth,windowHeight,resolution,graph,position,scenario,story,globalPosition,minTime,timeDelta
17616,1549984649981,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.13362745098039214,juxtaposed-animated,demographics,0.13362745098039214,1549984645581,4.4
17617,1549984649984,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,empty-demographics,0.9735714285714284,juxtaposed-animated,demographics,,1549984645581,4.403
17618,1549984649986,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,highlight-demographics,0.9383333333333334,juxtaposed-animated,demographics,3.9383333333333335,1549984645581,4.405
17619,1549984650014,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.1352941176470588,juxtaposed-animated,demographics,0.1352941176470588,1549984645581,4.433
17620,1549984650019,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,empty-demographics,0.9857142857142858,juxtaposed-animated,demographics,,1549984645581,4.438
17621,1549984650020,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,highlight-demographics,0.9666666666666668,juxtaposed-animated,demographics,3.966666666666667,1549984645581,4.439
17622,1549984650048,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.1369607843137255,juxtaposed-animated,demographics,0.1369607843137255,1549984645581,4.467
17623,1549984650052,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,empty-demographics,0.9978571428571428,juxtaposed-animated,demographics,,1549984645581,4.471
17624,1549984650053,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,highlight-demographics,0.995,juxtaposed-animated,demographics,3.995,1549984645581,4.472
17625,1549984650081,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.13823529411764707,juxtaposed-animated,demographics,0.13823529411764707,1549984645581,4.5
17626,1549984650085,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,demographics,0.0011363636363636365,juxtaposed-animated,demographics,4.0011363636363635,1549984645581,4.504
17627,1549984650114,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.13901960784313724,juxtaposed-animated,demographics,0.13901960784313724,1549984645581,4.533
17628,1549984650118,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,demographics,0.002045454545454545,juxtaposed-animated,demographics,4.0020454545454545,1549984645581,4.537
17629,1549984650148,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.1395098039215686,juxtaposed-animated,demographics,0.1395098039215686,1549984645581,4.567
17630,1549984650152,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,demographics,0.002613636363636364,juxtaposed-animated,demographics,4.002613636363637,1549984645581,4.571
17631,1549984650180,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.13990196078431372,juxtaposed-animated,demographics,0.13990196078431372,1549984645581,4.599
17632,1549984650185,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,demographics,0.003068181818181818,juxtaposed-animated,demographics,4.003068181818182,1549984645581,4.604
17633,1549984650214,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.14029411764705882,juxtaposed-animated,demographics,0.14029411764705882,1549984645581,4.633
17634,1549984650218,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,demographics,0.003522727272727273,juxtaposed-animated,demographics,4.003522727272728,1549984645581,4.637
17635,1549984650248,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.1407843137254902,juxtaposed-animated,demographics,0.1407843137254902,1549984645581,4.667
17636,1549984650251,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,demographics,0.00409090909090909,juxtaposed-animated,demographics,4.004090909090909,1549984645581,4.67
17637,1549984650280,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.14127450980392156,juxtaposed-animated,demographics,0.14127450980392156,1549984645581,4.699
17638,1549984650284,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,demographics,0.00465909090909091,juxtaposed-animated,demographics,4.004659090909091,1549984645581,4.703
17639,1549984650314,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.14166666666666666,juxtaposed-animated,demographics,0.14166666666666666,1549984645581,4.733
17640,1549984650318,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,demographics,0.0051136363636363645,juxtaposed-animated,demographics,4.005113636363636,1549984645581,4.737
17641,1549984650347,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.1419607843137255,juxtaposed-animated,demographics,0.1419607843137255,1549984645581,4.766
17642,1549984650351,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,demographics,0.005454545454545455,juxtaposed-animated,demographics,4.005454545454546,1549984645581,4.77
17643,1549984651181,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.14186274509803926,juxtaposed-animated,demographics,0.14186274509803926,1549984645581,5.6
17644,1549984651185,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,demographics,0.005340909090909091,juxtaposed-animated,demographics,4.005340909090909,1549984645581,5.604
17645,1549984651214,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.14127450980392156,juxtaposed-animated,demographics,0.14127450980392156,1549984645581,5.633
17646,1549984651218,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,demographics,0.00465909090909091,juxtaposed-animated,demographics,4.004659090909091,1549984645581,5.637
17647,1549984651248,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.14029411764705882,juxtaposed-animated,demographics,0.14029411764705882,1549984645581,5.667
17648,1549984651251,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,demographics,0.003522727272727273,juxtaposed-animated,demographics,4.003522727272728,1549984645581,5.67
17649,1549984651279,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.1395098039215686,juxtaposed-animated,demographics,0.1395098039215686,1549984645581,5.698
17650,1549984651283,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,demographics,0.002613636363636364,juxtaposed-animated,demographics,4.002613636363637,1549984645581,5.702
17651,1549984651312,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.13911764705882354,juxtaposed-animated,demographics,0.13911764705882354,1549984645581,5.731
17652,1549984651317,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,demographics,0.002159090909090909,juxtaposed-animated,demographics,4.002159090909091,1549984645581,5.736
17653,1549984651347,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.1388235294117647,juxtaposed-animated,demographics,0.1388235294117647,1549984645581,5.766
17654,1549984651350,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,demographics,0.0018181818181818184,juxtaposed-animated,demographics,4.001818181818182,1549984645581,5.769
17655,1549984651380,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.13872549019607844,juxtaposed-animated,demographics,0.13872549019607844,1549984645581,5.799
17656,1549984651383,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,demographics,0.0017045454545454545,juxtaposed-animated,demographics,4.001704545454546,1549984645581,5.802
17657,1549984651414,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.13862745098039214,juxtaposed-animated,demographics,0.13862745098039214,1549984645581,5.833
17658,1549984651418,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,demographics,0.001590909090909091,juxtaposed-animated,demographics,4.001590909090909,1549984645581,5.837
17659,1549984651946,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.13813725490196074,juxtaposed-animated,demographics,0.13813725490196074,1549984645581,6.365
17660,1549984651949,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,demographics,0.0010227272727272726,juxtaposed-animated,demographics,4.001022727272727,1549984645581,6.368
17661,1549984651980,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.1376470588235294,juxtaposed-animated,demographics,0.1376470588235294,1549984645581,6.399
17662,1549984651983,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,demographics,0.0004545454545454546,juxtaposed-animated,demographics,4.000454545454545,1549984645581,6.402
17663,1549984652013,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.13715686274509806,juxtaposed-animated,demographics,0.13715686274509806,1549984645581,6.432
17664,1549984652015,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,empty-demographics,0.9992857142857144,juxtaposed-animated,demographics,,1549984645581,6.434
17665,1549984652016,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,highlight-demographics,0.9983333333333332,juxtaposed-animated,demographics,3.998333333333333,1549984645581,6.435
17666,1549984652047,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.1365686274509804,juxtaposed-animated,demographics,0.1365686274509804,1549984645581,6.466
17667,1549984652050,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,empty-demographics,0.995,juxtaposed-animated,demographics,,1549984645581,6.469
17668,1549984652051,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,highlight-demographics,0.9883333333333332,juxtaposed-animated,demographics,3.9883333333333333,1549984645581,6.47
17669,1549984652080,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.13607843137254902,juxtaposed-animated,demographics,0.13607843137254902,1549984645581,6.499
17670,1549984652084,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,empty-demographics,0.9914285714285714,juxtaposed-animated,demographics,,1549984645581,6.503
17671,1549984652086,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,highlight-demographics,0.98,juxtaposed-animated,demographics,3.98,1549984645581,6.505
17672,1549984652114,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.13519607843137255,juxtaposed-animated,demographics,0.13519607843137255,1549984645581,6.533
17673,1549984652118,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,empty-demographics,0.985,juxtaposed-animated,demographics,,1549984645581,6.537
17674,1549984652120,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,highlight-demographics,0.965,juxtaposed-animated,demographics,3.965,1549984645581,6.539
17675,1549984652147,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.13441176470588234,juxtaposed-animated,demographics,0.13441176470588234,1549984645581,6.566
17676,1549984652152,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,empty-demographics,0.9792857142857144,juxtaposed-animated,demographics,,1549984645581,6.571
17677,1549984652153,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,highlight-demographics,0.9516666666666668,juxtaposed-animated,demographics,3.9516666666666667,1549984645581,6.572
17678,1549984652180,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.13352941176470587,juxtaposed-animated,demographics,0.13352941176470587,1549984645581,6.599
17679,1549984652184,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,empty-demographics,0.9728571428571428,juxtaposed-animated,demographics,,1549984645581,6.603
17680,1549984652185,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,highlight-demographics,0.9366666666666666,juxtaposed-animated,demographics,3.9366666666666665,1549984645581,6.604
17681,1549984652213,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.13284313725490196,juxtaposed-animated,demographics,0.13284313725490196,1549984645581,6.632
17682,1549984652217,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,empty-demographics,0.9678571428571427,juxtaposed-animated,demographics,,1549984645581,6.636
17683,1549984652218,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,highlight-demographics,0.925,juxtaposed-animated,demographics,3.925,1549984645581,6.637
17684,1549984652246,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.13205882352941176,juxtaposed-animated,demographics,0.13205882352941176,1549984645581,6.665
17685,1549984652250,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,empty-demographics,0.9621428571428572,juxtaposed-animated,demographics,,1549984645581,6.669
17686,1549984652252,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,highlight-demographics,0.9116666666666666,juxtaposed-animated,demographics,3.9116666666666666,1549984645581,6.671
17687,1549984652279,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.13127450980392158,juxtaposed-animated,demographics,0.13127450980392158,1549984645581,6.698
17688,1549984652283,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,empty-demographics,0.9564285714285714,juxtaposed-animated,demographics,,1549984645581,6.702
17689,1549984652285,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,highlight-demographics,0.8983333333333333,juxtaposed-animated,demographics,3.8983333333333334,1549984645581,6.704
17690,1549984652313,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.13098039215686275,juxtaposed-animated,demographics,0.13098039215686275,1549984645581,6.732
17691,1549984652317,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,empty-demographics,0.9542857142857144,juxtaposed-animated,demographics,,1549984645581,6.736
17692,1549984652319,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,highlight-demographics,0.8933333333333333,juxtaposed-animated,demographics,3.8933333333333335,1549984645581,6.738
17693,1549984652347,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.13058823529411764,juxtaposed-animated,demographics,0.13058823529411764,1549984645581,6.766
17694,1549984652351,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,empty-demographics,0.9514285714285714,juxtaposed-animated,demographics,,1549984645581,6.77
17695,1549984652353,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,highlight-demographics,0.8866666666666667,juxtaposed-animated,demographics,3.8866666666666667,1549984645581,6.772
17696,1549984652446,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.13049019607843138,juxtaposed-animated,demographics,0.13049019607843138,1549984645581,6.865
17697,1549984652450,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,empty-demographics,0.9507142857142856,juxtaposed-animated,demographics,,1549984645581,6.869
17698,1549984652452,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,highlight-demographics,0.885,juxtaposed-animated,demographics,3.885,1549984645581,6.871
17699,1549984652481,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.13019607843137254,juxtaposed-animated,demographics,0.13019607843137254,1549984645581,6.9
